Age,Working_Class,fnlwgt,Education_Level,Years_In_Education,Status,Occupation,Relationship_Status,Race,Gender,Capital_Gain,Capital_Loss,Hours_Per_week,Country,Income
65,4,55894.0,14,15.0,0,12,1,4,1,0.0,0.0,40.0,38,0.0
40,2,98466.0,1,7.0,2,2,0,4,1,0.0,0.0,50.0,38,0.0
39,2,170174.0,8,11.0,4,0,3,4,1,14344.0,0.0,40.0,38,1.0
54,2,335177.0,11,9.0,0,2,4,4,1,0.0,0.0,45.0,0,0.0
24,2,511231.0,11,9.0,4,7,3,2,1,0.0,0.0,40.0,38,0.0
32,1,257849.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0.0
40,1,208751.0,9,13.0,0,9,4,4,0,0.0,0.0,40.0,38,0.0
36,2,383566.0,9,13.0,2,3,0,4,1,15024.0,0.0,55.0,9,1.0
40,5,243664.0,9,13.0,2,9,5,2,0,0.0,0.0,40.0,38,0.0
41,2,176716.0,9,13.0,2,9,0,4,1,0.0,1902.0,40.0,38,1.0
38,2,366618.0,11,9.0,0,2,1,4,1,0.0,0.0,40.0,38,0.0
36,3,83748.0,15,10.0,2,3,2,1,0,0.0,0.0,70.0,34,0.0
64,2,278585.0,11,9.0,5,6,4,2,0,0.0,0.0,40.0,38,0.0
47,2,106942.0,5,4.0,5,7,1,4,0,0.0,0.0,38.0,38,0.0
22,2,372898.0,15,10.0,4,0,3,4,0,0.0,0.0,20.0,38,0.0
48,2,183610.0,8,11.0,0,12,1,4,0,0.0,0.0,40.0,38,0.0
45,2,106061.0,1,7.0,2,11,0,4,1,0.0,0.0,70.0,38,0.0
58,5,138130.0,11,9.0,4,12,3,2,0,0.0,0.0,40.0,38,0.0
48,2,43479.0,8,11.0,2,5,0,4,1,5013.0,0.0,40.0,38,0.0
49,2,118520.0,11,9.0,0,0,1,4,0,0.0,0.0,45.0,38,0.0
34,0,207284.0,2,8.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
43,5,598995.0,9,13.0,2,9,5,2,0,3103.0,0.0,40.0,38,1.0
50,5,141608.0,11,9.0,2,7,5,4,0,0.0,0.0,30.0,38,0.0
31,2,230912.0,15,10.0,4,0,1,4,0,0.0,0.0,55.0,38,0.0
31,2,309170.0,11,9.0,4,5,1,4,1,0.0,0.0,40.0,38,0.0
57,2,27459.0,11,9.0,3,13,1,4,1,0.0,0.0,40.0,38,0.0
33,4,266674.0,15,10.0,2,2,0,4,1,7298.0,0.0,56.0,38,1.0
52,2,93127.0,1,7.0,2,7,0,4,1,0.0,0.0,32.0,38,0.0
43,3,27444.0,9,13.0,2,11,0,4,1,99999.0,0.0,40.0,38,1.0
30,2,131415.0,9,13.0,4,8,1,4,0,0.0,0.0,60.0,38,0.0
54,2,105428.0,11,9.0,0,2,1,4,1,0.0,1741.0,40.0,38,0.0
36,2,139364.0,9,13.0,3,3,1,4,1,10520.0,0.0,40.0,20,1.0
43,2,236936.0,11,9.0,0,3,4,4,0,0.0,0.0,47.0,38,1.0
35,2,109204.0,9,13.0,2,13,0,4,1,0.0,0.0,40.0,38,0.0
56,2,456592.0,11,9.0,0,7,4,4,0,0.0,0.0,37.0,38,0.0
34,4,173201.0,12,14.0,4,9,3,4,1,0.0,0.0,50.0,5,0.0
51,2,111721.0,11,9.0,2,7,0,4,1,0.0,0.0,35.0,38,0.0
39,2,268258.0,9,13.0,2,13,0,2,1,7688.0,0.0,50.0,38,1.0
59,2,128258.0,11,9.0,0,0,4,4,0,0.0,0.0,38.0,38,0.0
46,4,525848.0,1,7.0,2,13,0,2,1,0.0,0.0,48.0,38,0.0
39,2,124090.0,0,6.0,2,13,0,4,1,0.0,0.0,40.0,38,0.0
67,2,249043.0,15,10.0,2,11,0,4,1,6767.0,0.0,40.0,38,0.0
38,2,119098.0,15,10.0,4,12,1,4,1,0.0,0.0,42.0,38,0.0
22,1,49414.0,15,10.0,4,0,3,0,0,0.0,0.0,40.0,38,0.0
30,2,197886.0,9,13.0,4,11,3,4,1,0.0,0.0,40.0,38,1.0
39,6,334291.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,0.0
43,4,83411.0,9,13.0,2,11,0,4,1,0.0,2415.0,40.0,38,1.0
47,1,209968.0,9,13.0,2,9,0,4,1,7298.0,0.0,40.0,38,1.0
20,2,223921.0,2,8.0,4,6,3,4,0,0.0,0.0,40.0,38,0.0
52,1,133403.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,1.0
50,2,75763.0,8,11.0,2,13,0,4,1,0.0,0.0,65.0,38,0.0
34,2,200401.0,11,9.0,5,13,3,4,1,0.0,0.0,25.0,4,0.0
45,2,55272.0,8,11.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
51,1,194970.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,1.0
38,4,143385.0,11,9.0,2,2,0,4,1,0.0,0.0,80.0,38,0.0
30,2,180317.0,8,11.0,0,6,1,4,1,0.0,0.0,40.0,38,0.0
19,2,255176.0,11,9.0,4,0,3,4,0,0.0,0.0,20.0,38,0.0
37,1,175120.0,12,14.0,4,9,1,4,1,0.0,0.0,45.0,38,0.0
38,3,66687.0,11,9.0,2,3,0,4,1,5178.0,0.0,50.0,31,1.0
27,0,115705.0,8,11.0,2,0,0,4,1,7298.0,0.0,50.0,38,1.0
32,2,111883.0,7,12.0,2,9,0,4,1,0.0,0.0,40.0,38,0.0
23,2,210474.0,9,13.0,4,9,3,4,0,0.0,0.0,40.0,38,0.0
26,2,123472.0,11,9.0,4,7,3,4,0,0.0,0.0,40.0,38,0.0
24,2,257621.0,9,13.0,4,3,1,4,0,0.0,0.0,40.0,38,0.0
35,2,341943.0,15,10.0,4,3,1,4,0,0.0,0.0,50.0,38,0.0
57,2,181242.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1.0
40,0,187164.0,9,13.0,4,12,3,4,1,0.0,0.0,40.0,38,0.0
32,2,308365.0,11,9.0,4,2,2,2,1,0.0,0.0,38.0,38,0.0
53,4,263439.0,8,11.0,2,11,0,4,1,0.0,0.0,50.0,38,1.0
23,2,442359.0,11,9.0,4,11,3,4,0,8614.0,0.0,15.0,38,1.0
54,4,166368.0,9,13.0,4,3,1,4,1,0.0,0.0,25.0,38,0.0
21,2,116968.0,15,10.0,4,0,3,4,1,2597.0,0.0,40.0,38,0.0
26,2,57593.0,1,7.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
29,2,247507.0,0,6.0,4,2,1,4,1,0.0,0.0,43.0,38,0.0
38,2,213512.0,15,10.0,2,11,0,4,1,0.0,0.0,50.0,38,0.0
19,2,71691.0,1,7.0,4,7,3,4,1,0.0,0.0,18.0,38,0.0
40,2,244835.0,15,10.0,2,11,0,4,1,15024.0,0.0,50.0,38,1.0
37,2,386461.0,4,3.0,0,6,4,4,1,0.0,0.0,45.0,25,0.0
41,2,154714.0,8,11.0,2,2,0,4,1,0.0,0.0,40.0,38,1.0
47,2,281401.0,4,3.0,0,11,2,4,0,0.0,0.0,32.0,25,0.0
35,2,189251.0,11,9.0,4,6,4,4,0,0.0,0.0,40.0,19,0.0
39,5,102729.0,7,12.0,2,12,0,4,1,0.0,0.0,40.0,38,0.0
29,2,327766.0,15,10.0,0,3,4,4,1,0.0,0.0,55.0,38,1.0
29,2,168479.0,12,14.0,4,11,1,4,1,0.0,0.0,40.0,38,0.0
54,2,249352.0,9,13.0,2,2,0,2,1,0.0,0.0,40.0,38,0.0
24,2,300008.0,11,9.0,2,0,5,4,0,0.0,0.0,40.0,38,0.0
32,2,296466.0,11,9.0,2,6,0,4,1,0.0,0.0,50.0,38,1.0
47,2,199277.0,11,9.0,2,6,0,4,1,0.0,0.0,50.0,31,1.0
36,2,174242.0,9,13.0,4,3,1,4,1,0.0,0.0,60.0,38,0.0
63,2,130968.0,6,5.0,0,13,1,4,1,0.0,0.0,50.0,38,0.0
25,2,288440.0,9,13.0,4,12,3,4,0,0.0,0.0,40.0,38,0.0
36,2,208358.0,15,10.0,2,13,0,4,1,0.0,0.0,40.0,38,1.0
40,4,458168.0,9,13.0,2,9,0,4,1,0.0,0.0,60.0,38,0.0
23,2,37894.0,11,9.0,5,7,3,4,0,0.0,0.0,40.0,38,0.0
38,4,107410.0,6,5.0,2,13,0,4,1,0.0,0.0,45.0,38,1.0
53,2,402016.0,11,9.0,2,5,0,4,1,0.0,0.0,52.0,38,1.0
60,2,258869.0,10,16.0,5,8,4,4,0,0.0,0.0,30.0,26,0.0
35,2,114087.0,11,9.0,2,0,5,4,0,5013.0,0.0,40.0,38,0.0
33,2,116294.0,9,13.0,4,9,3,4,0,0.0,0.0,40.0,38,1.0
21,2,241523.0,11,9.0,4,5,3,4,1,0.0,0.0,40.0,38,0.0
45,5,310049.0,8,11.0,2,9,5,1,0,0.0,0.0,40.0,29,1.0
37,2,293475.0,7,12.0,4,9,1,4,0,0.0,0.0,40.0,38,0.0
60,1,169015.0,15,10.0,6,3,1,4,0,0.0,0.0,40.0,38,0.0
21,2,325762.0,15,10.0,4,11,3,4,0,0.0,0.0,35.0,38,0.0
37,4,101561.0,8,11.0,2,4,0,4,1,0.0,0.0,50.0,38,1.0
41,5,52131.0,11,9.0,0,9,3,4,1,0.0,0.0,40.0,38,0.0
30,2,163867.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
29,2,204663.0,11,9.0,4,2,3,4,1,3325.0,0.0,40.0,38,0.0
61,4,48846.0,10,16.0,2,9,0,4,1,0.0,0.0,55.0,38,1.0
30,2,264351.0,9,13.0,2,13,0,4,1,0.0,0.0,25.0,7,0.0
41,2,190205.0,11,9.0,2,2,0,4,1,0.0,0.0,45.0,38,0.0
29,2,254450.0,8,11.0,4,12,1,4,0,0.0,0.0,40.0,38,0.0
28,4,29974.0,8,11.0,4,4,3,4,1,10520.0,0.0,45.0,38,1.0
53,0,40641.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,38,1.0
73,4,256401.0,10,16.0,2,9,0,4,1,0.0,0.0,28.0,38,1.0
25,2,203833.0,0,6.0,4,4,1,2,1,0.0,0.0,35.0,14,0.0
30,2,277455.0,11,9.0,4,10,1,4,1,0.0,0.0,40.0,38,0.0
38,2,176335.0,15,10.0,2,9,0,4,1,0.0,0.0,40.0,38,1.0
51,2,394690.0,11,9.0,0,3,1,4,0,0.0,0.0,40.0,38,0.0
23,5,71996.0,9,13.0,4,0,3,1,0,0.0,0.0,52.0,38,0.0
73,4,110787.0,10,16.0,2,3,0,4,1,1409.0,0.0,2.0,38,0.0
37,5,157641.0,15,10.0,4,10,1,4,0,0.0,0.0,30.0,38,0.0
72,2,164724.0,9,13.0,0,11,4,4,0,0.0,0.0,28.0,38,0.0
30,4,173792.0,15,10.0,5,9,4,2,0,0.0,0.0,40.0,38,0.0
23,2,163595.0,9,13.0,2,11,0,4,1,0.0,0.0,40.0,38,0.0
27,2,132412.0,0,6.0,4,6,1,4,1,0.0,0.0,40.0,0,0.0
22,2,193089.0,11,9.0,4,5,1,4,1,0.0,0.0,43.0,38,0.0
28,2,190525.0,9,13.0,2,3,0,4,1,0.0,0.0,50.0,38,1.0
30,2,175878.0,11,9.0,2,2,0,4,1,0.0,0.0,42.0,38,1.0
21,2,161902.0,1,7.0,2,5,0,4,1,0.0,0.0,40.0,38,0.0
35,2,211494.0,9,13.0,4,9,1,4,1,8614.0,0.0,40.0,0,1.0
42,2,89003.0,9,13.0,2,5,0,4,1,0.0,0.0,50.0,38,0.0
31,2,344200.0,15,10.0,2,11,0,4,1,0.0,0.0,40.0,38,0.0
29,2,62345.0,11,9.0,2,7,2,1,0,0.0,0.0,40.0,0,0.0
35,2,85799.0,11,9.0,0,0,1,4,0,0.0,0.0,40.0,38,0.0
26,2,193347.0,15,10.0,0,11,3,4,0,0.0,0.0,28.0,38,0.0
45,4,176814.0,8,11.0,2,11,0,4,1,3411.0,0.0,40.0,38,0.0
27,2,336162.0,15,10.0,4,0,2,4,0,0.0,0.0,40.0,38,0.0
39,2,98975.0,9,13.0,4,11,1,4,0,8614.0,0.0,50.0,38,1.0
71,2,150943.0,9,13.0,6,3,2,4,0,0.0,0.0,40.0,38,0.0
22,1,131573.0,15,10.0,4,3,3,4,0,0.0,0.0,25.0,38,0.0
51,2,138852.0,0,6.0,2,2,0,4,1,0.0,0.0,50.0,38,0.0
48,2,35406.0,8,11.0,5,7,1,4,0,0.0,0.0,30.0,38,0.0
48,2,167159.0,11,9.0,4,0,1,4,1,0.0,0.0,40.0,38,0.0
21,2,80680.0,11,9.0,4,7,1,4,0,0.0,0.0,64.0,38,0.0
55,3,87584.0,11,9.0,2,0,5,4,0,0.0,0.0,10.0,38,0.0
33,2,56121.0,11,9.0,4,13,1,4,1,0.0,0.0,60.0,38,0.0
35,2,284358.0,11,9.0,2,3,0,4,1,0.0,0.0,50.0,38,1.0
22,2,224969.0,11,9.0,4,0,3,4,1,0.0,0.0,40.0,38,0.0
22,2,209034.0,15,10.0,4,7,1,4,0,0.0,0.0,35.0,38,0.0
19,2,57366.0,15,10.0,4,6,3,4,0,0.0,0.0,30.0,38,0.0
23,2,35633.0,5,4.0,4,6,1,4,1,0.0,0.0,40.0,38,0.0
29,2,191177.0,11,9.0,4,3,1,4,0,0.0,0.0,55.0,38,0.0
75,2,199826.0,15,10.0,0,11,1,4,0,0.0,0.0,36.0,38,1.0
54,4,94323.0,6,5.0,2,2,5,0,0,0.0,2163.0,15.0,38,0.0
90,2,272752.0,15,10.0,4,7,3,4,1,0.0,0.0,10.0,38,0.0
34,2,228386.0,11,9.0,2,2,5,2,0,0.0,0.0,70.0,38,0.0
20,2,187149.0,11,9.0,4,2,3,2,0,0.0,0.0,40.0,38,0.0
24,1,335439.0,11,9.0,4,0,1,4,0,0.0,0.0,38.0,38,0.0
24,2,250630.0,9,13.0,4,11,4,4,0,0.0,0.0,45.0,38,0.0
45,1,272182.0,15,10.0,2,12,0,2,1,5013.0,0.0,40.0,38,0.0
29,2,108574.0,12,14.0,4,9,1,4,0,0.0,0.0,40.0,38,1.0
47,5,185400.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,1.0
24,2,406641.0,11,9.0,4,11,4,4,0,0.0,0.0,50.0,38,0.0
29,2,103634.0,11,9.0,4,10,4,4,1,0.0,0.0,35.0,38,0.0
46,2,261059.0,15,10.0,2,9,0,4,1,0.0,0.0,40.0,38,1.0
66,2,199374.0,12,14.0,6,11,4,4,0,0.0,0.0,20.0,38,0.0
41,2,405172.0,7,12.0,2,13,0,2,1,0.0,0.0,40.0,0,1.0
32,2,147654.0,11,9.0,2,2,0,4,1,0.0,1902.0,40.0,38,1.0
51,2,129301.0,6,5.0,2,13,0,4,1,0.0,0.0,45.0,38,0.0
29,2,173789.0,11,9.0,2,11,0,4,1,0.0,0.0,40.0,38,0.0
29,2,212588.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
39,4,457453.0,11,9.0,2,2,0,2,1,0.0,0.0,40.0,38,0.0
65,2,187493.0,12,14.0,2,9,0,4,1,20051.0,0.0,40.0,11,1.0
57,4,20953.0,12,14.0,2,11,0,4,1,0.0,2129.0,70.0,38,0.0
40,2,131650.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
60,2,290754.0,11,9.0,0,6,1,4,0,0.0,0.0,40.0,0,0.0
46,5,114396.0,12,14.0,2,9,0,4,1,0.0,0.0,40.0,38,1.0
19,2,202102.0,11,9.0,4,11,1,4,0,0.0,0.0,40.0,38,0.0
47,2,318360.0,7,12.0,2,3,5,4,0,0.0,0.0,55.0,38,1.0
39,2,160916.0,6,5.0,0,7,4,4,0,0.0,0.0,40.0,38,0.0
30,2,293931.0,11,9.0,2,11,0,4,1,0.0,0.0,65.0,38,0.0
20,2,230824.0,11,9.0,4,5,3,4,1,0.0,0.0,25.0,38,0.0
62,2,584259.0,11,9.0,2,11,0,4,1,0.0,0.0,44.0,38,0.0
38,2,185556.0,11,9.0,0,11,1,4,1,0.0,0.0,50.0,38,1.0
58,1,100054.0,12,14.0,2,9,0,4,1,0.0,0.0,40.0,38,1.0
44,2,172307.0,9,13.0,2,3,0,4,1,7688.0,0.0,50.0,38,1.0
45,2,30840.0,12,14.0,0,9,1,4,1,27828.0,0.0,50.0,38,1.0
27,2,147839.0,15,10.0,4,5,1,4,1,0.0,0.0,38.0,38,0.0
51,2,54465.0,8,11.0,0,9,1,4,0,0.0,0.0,48.0,38,0.0
52,0,418640.0,12,14.0,2,9,0,4,1,15024.0,0.0,40.0,14,1.0
34,2,222130.0,11,9.0,4,0,4,4,0,0.0,0.0,40.0,38,0.0
41,2,187336.0,11,9.0,0,3,1,4,0,0.0,0.0,40.0,38,0.0
30,1,321024.0,15,10.0,2,10,0,4,1,0.0,0.0,40.0,38,0.0
44,2,351262.0,15,10.0,2,2,0,2,1,0.0,0.0,38.0,38,1.0
28,2,181597.0,11,9.0,4,2,3,2,1,0.0,0.0,40.0,38,0.0
41,2,694105.0,11,9.0,4,2,4,4,1,0.0,0.0,40.0,38,0.0
60,2,241013.0,11,9.0,2,6,0,2,1,0.0,0.0,40.0,38,0.0
44,3,223881.0,11,9.0,2,11,0,4,1,0.0,0.0,50.0,0,1.0
40,0,158796.0,11,9.0,0,0,1,4,0,0.0,0.0,40.0,29,0.0
41,2,248476.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
49,2,191277.0,8,11.0,0,2,3,4,1,0.0,0.0,30.0,36,0.0
26,2,273876.0,11,9.0,4,7,1,4,1,0.0,0.0,60.0,38,0.0
33,2,402848.0,11,9.0,3,0,2,4,0,0.0,0.0,32.0,38,0.0
62,2,82906.0,9,13.0,2,3,5,4,0,4064.0,0.0,35.0,9,0.0
45,2,153682.0,15,10.0,2,0,0,2,1,0.0,0.0,40.0,38,1.0
52,2,122412.0,10,16.0,2,9,5,4,0,99999.0,0.0,35.0,38,1.0
26,2,216819.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
47,2,189680.0,11,9.0,5,2,4,4,1,0.0,0.0,40.0,38,1.0
41,2,147099.0,12,14.0,0,3,4,4,0,0.0,0.0,40.0,38,0.0
38,2,288158.0,11,9.0,2,13,0,4,1,0.0,0.0,50.0,38,1.0
32,2,146161.0,12,14.0,2,3,0,4,1,0.0,0.0,40.0,38,1.0
50,2,91475.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0.0
32,4,151868.0,11,9.0,2,4,0,4,1,5013.0,0.0,65.0,38,0.0
19,2,118306.0,11,9.0,4,5,3,4,1,0.0,0.0,40.0,38,0.0
33,2,51543.0,11,9.0,2,5,0,4,1,0.0,0.0,60.0,38,0.0
34,2,69727.0,3,2.0,2,2,0,4,1,0.0,0.0,40.0,25,0.0
60,2,186000.0,0,6.0,5,7,1,4,0,0.0,0.0,40.0,38,0.0
25,2,48280.0,9,13.0,4,9,1,4,0,0.0,0.0,40.0,38,0.0
47,2,186935.0,1,7.0,2,13,0,2,1,0.0,0.0,40.0,38,0.0
24,0,104164.0,11,9.0,2,0,0,4,1,0.0,0.0,40.0,38,0.0
38,2,339677.0,12,14.0,0,12,4,4,0,0.0,0.0,40.0,0,1.0
37,2,123586.0,9,13.0,2,12,0,1,1,0.0,1902.0,73.0,0,1.0
19,2,150073.0,15,10.0,4,5,2,4,1,0.0,0.0,25.0,38,0.0
24,2,59792.0,12,14.0,4,12,1,1,1,0.0,0.0,40.0,38,0.0
52,2,24185.0,11,9.0,0,2,4,4,1,0.0,0.0,84.0,38,0.0
27,6,35034.0,11,9.0,4,4,3,4,0,0.0,0.0,40.0,38,0.0
46,2,118714.0,11,9.0,2,2,0,4,1,7298.0,0.0,40.0,38,1.0
33,2,230883.0,15,10.0,0,3,4,4,1,0.0,2824.0,48.0,38,1.0
45,2,149224.0,11,9.0,0,0,4,2,0,0.0,0.0,50.0,38,0.0
35,2,122493.0,8,11.0,2,6,0,4,1,0.0,0.0,40.0,38,0.0
58,2,441227.0,1,7.0,2,13,0,2,1,0.0,0.0,60.0,38,0.0
45,1,272792.0,12,14.0,2,9,5,2,0,0.0,0.0,50.0,38,1.0
41,2,303521.0,9,13.0,0,9,1,4,1,4650.0,0.0,45.0,38,0.0
40,2,226027.0,11,9.0,2,13,0,4,1,0.0,0.0,20.0,38,0.0
36,2,94565.0,8,11.0,0,12,1,4,1,0.0,0.0,40.0,38,0.0
65,4,336848.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0.0
20,2,162688.0,11,9.0,4,5,3,4,1,0.0,0.0,35.0,38,0.0
30,5,45737.0,15,10.0,4,0,1,4,0,0.0,0.0,40.0,38,0.0
52,2,335997.0,9,13.0,2,12,0,4,1,7688.0,0.0,38.0,38,1.0
26,2,96645.0,10,16.0,4,2,2,2,1,0.0,0.0,20.0,38,0.0
35,5,43712.0,8,11.0,2,12,0,4,1,0.0,0.0,45.0,38,0.0
45,2,101825.0,15,10.0,0,3,4,4,0,5721.0,0.0,45.0,38,0.0
45,2,102318.0,8,11.0,2,3,0,4,1,0.0,0.0,45.0,38,1.0
40,5,132125.0,15,10.0,2,0,0,4,1,0.0,0.0,40.0,38,0.0
31,3,229741.0,7,12.0,2,2,0,4,1,0.0,1579.0,45.0,38,0.0
60,5,265201.0,10,16.0,2,9,0,4,1,0.0,0.0,50.0,38,1.0
39,2,179481.0,9,13.0,2,11,0,4,1,0.0,0.0,40.0,38,0.0
33,2,304833.0,9,13.0,2,11,0,4,1,0.0,0.0,45.0,38,1.0
31,2,341632.0,7,12.0,2,12,0,2,1,0.0,0.0,46.0,38,0.0
21,2,140001.0,15,10.0,4,10,3,4,1,0.0,0.0,40.0,38,0.0
30,2,159123.0,11,9.0,2,2,0,4,1,0.0,0.0,45.0,38,0.0
33,2,229636.0,11,9.0,4,2,1,4,1,0.0,0.0,40.0,25,0.0
35,2,34996.0,15,10.0,4,7,1,4,0,0.0,0.0,30.0,38,0.0
53,4,67198.0,5,4.0,2,3,5,4,0,0.0,0.0,80.0,38,0.0
65,3,323636.0,9,13.0,2,11,0,4,1,10605.0,0.0,40.0,38,1.0
45,2,182689.0,11,9.0,2,11,0,4,1,7688.0,0.0,40.0,38,1.0
25,2,51392.0,8,11.0,0,0,4,4,0,0.0,0.0,40.0,38,0.0
43,2,177905.0,15,10.0,2,9,0,4,1,0.0,0.0,40.0,38,1.0
36,2,143152.0,5,4.0,2,6,5,4,0,0.0,0.0,40.0,38,0.0
37,5,211286.0,9,13.0,0,9,1,4,0,0.0,0.0,50.0,38,0.0
33,2,217962.0,15,10.0,4,6,4,2,1,0.0,0.0,40.0,0,0.0
48,2,309212.0,15,10.0,0,3,1,4,0,0.0,0.0,40.0,11,0.0
46,4,188273.0,11,9.0,2,4,0,4,1,15024.0,0.0,50.0,38,1.0
21,2,93977.0,11,9.0,4,2,1,4,1,0.0,0.0,40.0,38,0.0
62,3,163234.0,9,13.0,2,3,0,4,1,0.0,1902.0,55.0,38,1.0
50,1,166423.0,11,9.0,2,0,5,4,0,0.0,0.0,40.0,38,1.0
33,2,239071.0,9,13.0,4,6,1,4,1,0.0,0.0,46.0,38,0.0
40,2,190292.0,11,9.0,0,6,4,4,1,0.0,0.0,40.0,38,0.0
38,2,170783.0,8,11.0,0,7,3,4,1,0.0,0.0,25.0,38,0.0
28,2,239539.0,11,9.0,4,2,3,1,1,0.0,0.0,45.0,38,0.0
48,2,164200.0,12,14.0,2,9,0,4,1,0.0,0.0,40.0,38,1.0
52,2,177647.0,11,9.0,0,2,1,4,1,0.0,0.0,47.0,38,0.0
44,4,86750.0,15,10.0,2,4,0,4,1,4508.0,0.0,72.0,38,0.0
25,2,176981.0,11,9.0,4,0,3,4,0,0.0,0.0,40.0,38,0.0
59,0,134153.0,9,13.0,2,0,0,2,1,7298.0,0.0,38.0,38,1.0
35,2,245372.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
26,2,168236.0,11,9.0,2,0,0,4,1,0.0,0.0,40.0,38,0.0
27,2,448841.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,0.0
44,3,144778.0,14,15.0,4,9,1,4,1,8614.0,0.0,50.0,38,1.0
30,2,155914.0,11,9.0,2,2,0,4,1,0.0,0.0,55.0,38,0.0
34,0,117362.0,11,9.0,0,7,1,4,0,0.0,0.0,40.0,38,0.0
50,1,82783.0,12,14.0,2,9,0,4,1,0.0,0.0,45.0,38,1.0
30,2,207301.0,9,13.0,4,11,1,4,0,0.0,0.0,50.0,38,0.0
41,2,606347.0,5,4.0,2,13,0,2,1,0.0,0.0,40.0,38,0.0
61,1,149981.0,11,9.0,6,0,1,4,0,0.0,0.0,40.0,38,0.0
29,2,234972.0,15,10.0,2,11,0,4,1,0.0,0.0,50.0,38,1.0
33,2,437566.0,12,14.0,4,3,1,4,1,0.0,0.0,50.0,38,1.0
33,2,243266.0,12,14.0,2,3,0,4,1,0.0,0.0,40.0,6,1.0
31,2,203408.0,15,10.0,0,2,1,4,1,0.0,0.0,45.0,38,0.0
43,4,297510.0,14,15.0,2,9,0,4,1,0.0,0.0,60.0,38,1.0
18,2,211683.0,2,8.0,4,5,3,4,1,0.0,0.0,20.0,38,0.0
41,2,167375.0,9,13.0,4,0,1,4,1,0.0,0.0,52.0,38,0.0
36,2,297449.0,9,13.0,2,11,0,4,1,0.0,0.0,50.0,38,1.0
42,4,342634.0,8,11.0,0,2,1,4,1,0.0,0.0,40.0,1,0.0
49,2,38819.0,11,9.0,2,3,0,4,1,0.0,0.0,60.0,38,1.0
18,2,164571.0,11,9.0,4,9,1,4,0,0.0,0.0,40.0,38,0.0
36,1,122353.0,15,10.0,2,10,0,4,1,0.0,0.0,68.0,38,0.0
26,4,192652.0,15,10.0,4,3,4,4,1,0.0,0.0,15.0,38,0.0
25,2,401241.0,15,10.0,4,7,1,4,0,4416.0,0.0,25.0,38,0.0
32,2,116539.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,1.0
37,2,162834.0,15,10.0,4,2,1,4,1,0.0,0.0,40.0,38,0.0
31,1,226525.0,9,13.0,2,2,0,4,1,0.0,0.0,51.0,38,0.0
18,2,219404.0,4,3.0,4,4,1,4,1,0.0,0.0,48.0,25,0.0
38,2,33394.0,11,9.0,2,2,0,4,1,0.0,0.0,60.0,38,0.0
56,0,75804.0,12,14.0,0,9,1,4,1,0.0,0.0,48.0,38,0.0
58,4,359972.0,7,12.0,2,11,0,4,1,0.0,0.0,25.0,38,1.0
37,2,201247.0,11,9.0,4,5,1,4,1,0.0,0.0,40.0,38,0.0
41,2,220109.0,9,13.0,2,3,0,4,1,0.0,0.0,55.0,38,1.0
59,2,118479.0,9,13.0,2,9,0,1,1,0.0,0.0,40.0,3,0.0
45,2,189123.0,11,9.0,4,6,3,4,1,0.0,0.0,40.0,38,0.0
60,2,495366.0,11,9.0,0,0,1,4,0,0.0,0.0,38.0,38,0.0
31,2,53776.0,11,9.0,0,11,1,4,0,0.0,0.0,40.0,38,0.0
28,2,375980.0,15,10.0,4,0,4,2,0,0.0,0.0,40.0,38,0.0
61,2,185152.0,1,7.0,6,7,1,2,1,0.0,0.0,40.0,38,0.0
52,1,230095.0,15,10.0,2,9,5,4,0,0.0,0.0,40.0,38,0.0
22,2,349198.0,5,4.0,4,5,3,4,1,0.0,0.0,16.0,38,0.0
41,2,59916.0,8,11.0,2,11,0,4,1,0.0,0.0,63.0,38,0.0
32,2,214150.0,11,9.0,2,6,0,4,1,0.0,0.0,50.0,38,1.0
29,2,255187.0,15,10.0,4,12,4,2,0,0.0,0.0,40.0,38,0.0
30,2,274577.0,7,12.0,4,11,4,2,0,0.0,0.0,40.0,38,0.0
51,2,257756.0,11,9.0,2,9,5,4,0,0.0,0.0,50.0,38,1.0
